route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,note_fr,note_en
968,20C-H50C000A-90-A,218316413,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316414,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316415,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316418,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316419,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316420,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316421,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316422,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316423,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316424,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316425,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316426,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316429,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316430,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316431,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316432,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316433,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316434,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316435,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316436,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316437,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316440,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316441,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316442,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316443,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316444,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316445,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316446,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316447,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316448,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316451,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316452,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316453,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316454,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316455,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316458,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316459,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316460,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316461,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316462,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316463,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316468,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316469,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316470,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316471,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316472,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316473,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316474,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316475,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316476,968-O,1,9680015,1,,
968,20C-H50C000A-90-A,218316477,968-E,0,9680014,1,,
968,20C-H50C000A-90-A,218316480,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316481,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316482,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316483,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316484,968-O,1,9680015,2,,
968,20C-H50C000A-90-A,218316485,968-E,0,9680014,2,,
968,20C-H50C000A-90-A,218316486,968-O,1,9680015,2,,
93,20C-H50C000I-90-I,218316490,93-O,1,930075,2,,
16,20C-H50C000I-90-I,218316491,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316493,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316494,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316495,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316496,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316497,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316498,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316499,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316500,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316501,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316502,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316503,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316504,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316505,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316506,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316507,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316508,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316509,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316510,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316511,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316512,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316513,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316514,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316515,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316516,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316517,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316518,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316519,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316520,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316523,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316524,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316525,16-O,1,160086,2,,
16,20C-H50C000I-90-I,218316526,16-E,0,160085,2,,
16,20C-H50C000I-90-I,218316527,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316528,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316529,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316530,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316531,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316532,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316533,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316534,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316535,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316536,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316537,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316538,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316539,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316540,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316541,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316542,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316543,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316544,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316545,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316546,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316547,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316548,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316549,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316550,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316551,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316552,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316553,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316554,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316555,16-O,1,160086,1,,
16,20C-H50C000I-90-I,218316556,16-E,0,160085,1,,
16,20C-H50C000I-90-I,218316557,16-O,1,160086,1,,
93,20C-H50C000I-90-I,218316558,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316561,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316562,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316563,93-E,0,930076,1,,
128,20C-H50C000I-90-I,218316566,128-S,1,1280146,1,,
128,20C-H50C000I-90-I,218316567,128-N,0,1280147,1,,
369,20C-H50C000I-90-I,218316568,369-S,1,3690056,1,,
369,20C-H50C000I-90-I,218316569,369-N,0,3690055,1,,
369,20C-H50C000I-90-I,218316570,369-S,1,3690056,1,,
369,20C-H50C000I-90-I,218316571,369-S,1,3690056,1,,
369,20C-H50C000I-90-I,218316572,369-N,0,3690055,1,,
369,20C-H50C000I-90-I,218316573,369-N,0,3690055,1,,
93,20C-H50C000I-90-I,218316574,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316575,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316576,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316577,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316578,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316579,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316580,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316581,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316582,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316583,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316584,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316585,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316586,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316587,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316588,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316589,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316590,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316591,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316592,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316593,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316594,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316595,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316596,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316597,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316598,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316599,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316600,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316601,93-E,0,930076,1,,
93,20C-H50C000I-90-I,218316602,93-O,1,930075,1,,
93,20C-H50C000I-90-I,218316605,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316606,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316607,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316608,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316609,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316610,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316611,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316612,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316613,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316614,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316615,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316616,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316617,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316618,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316619,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316620,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316621,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316623,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316624,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316625,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316626,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316627,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316628,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316629,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316630,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316631,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316632,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316633,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316634,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316635,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316636,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316637,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316638,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316639,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316640,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316641,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316642,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316643,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316644,93-E,0,930076,2,,
93,20C-H50C000I-90-I,218316645,93-O,1,930075,2,,
93,20C-H50C000I-90-I,218316646,93-E,0,930076,2,,
380,20C-H50C000I-90-I,218316647,380-O,1,3800097,2,,
380,20C-H50C000I-90-I,218316648,380-E,0,3800098,2,,
380,20C-H50C000I-90-I,218316649,380-O,1,3800097,2,,
100,20C-H50C000I-90-I,218316651,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316652,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316654,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316657,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316658,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316659,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316660,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316665,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316666,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316667,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316669,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316671,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316673,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316675,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316676,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316677,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316678,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316680,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316682,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316683,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316685,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316688,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316689,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316690,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316691,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316693,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316694,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316696,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316697,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316699,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316700,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316702,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316703,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316706,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316707,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316708,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316709,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316710,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316711,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316712,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316713,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316714,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316715,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316716,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316717,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316720,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316721,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316726,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316727,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316729,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316731,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316732,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316734,100-O,1,1000223,2,,
100,20C-H50C000I-90-I,218316736,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316738,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316740,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316741,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316743,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316744,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316746,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316747,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316749,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316750,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316753,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316754,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316755,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316756,100-E,0,1000222,1,,
100,20C-H50C000I-90-I,218316758,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316759,100-E,0,1000222,1,,
103,20C-H50C000I-90-I,218316762,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316763,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316764,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316765,103-E,0,1030163,2,,
100,20C-H50C000I-90-I,218316767,100-O,1,1000223,1,,
100,20C-H50C000I-90-I,218316770,100-E,0,1000222,2,,
100,20C-H50C000I-90-I,218316771,100-O,1,1000225,1,,
100,20C-H50C000I-90-I,218316772,100-E,0,1000222,1,,
103,20C-H50C000I-90-I,218316773,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316774,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316775,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316783,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316784,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316785,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316786,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316787,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316788,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316789,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316790,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316791,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316793,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316795,103-O,1,1030165,2,,
160,20C-H50C000I-90-I,218316799,160-E,0,1600110,1,,
103,20C-H50C000I-90-I,218316800,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316801,103-O,1,1030165,2,,
160,20C-H50C000I-90-I,218316802,160-O,1,1600112,1,,
160,20C-H50C000I-90-I,218316803,160-E,0,1600110,1,,
160,20C-H50C000I-90-I,218316804,160-O,1,1600112,1,,
160,20C-H50C000I-90-I,218316805,160-E,0,1600110,1,,
160,20C-H50C000I-90-I,218316806,160-O,1,1600112,1,,
160,20C-H50C000I-90-I,218316810,160-O,1,1600112,1,,
103,20C-H50C000I-90-I,218316812,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316814,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316815,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316818,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316819,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316820,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316821,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316823,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316824,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316826,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316829,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316830,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316831,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316832,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316833,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316834,103-E,0,1030163,1,,
162,20C-H50C000I-90-I,218316841,162-O,1,1620097,1,,
162,20C-H50C000I-90-I,218316842,162-E,0,1620098,1,,
162,20C-H50C000I-90-I,218316843,162-O,1,1620097,1,,
162,20C-H50C000I-90-I,218316844,162-E,0,1620098,1,,
103,20C-H50C000I-90-I,218316848,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316850,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316852,103-O,1,1030165,1,,
162,20C-H50C000I-90-I,218316853,162-O,1,1620097,1,,
162,20C-H50C000I-90-I,218316854,162-E,0,1620098,1,,
103,20C-H50C000I-90-I,218316856,103-O,1,1030165,1,,
162,20C-H50C000I-90-I,218316858,162-O,1,1620097,1,,
162,20C-H50C000I-90-I,218316859,162-E,0,1620098,1,,
103,20C-H50C000I-90-I,218316861,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316862,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316864,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316866,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316868,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316870,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316872,103-O,1,1030165,1,,
369,20C-H50C000I-90-I,218316874,369-S,1,3690056,1,,
369,20C-H50C000I-90-I,218316875,369-N,0,3690055,1,,
369,20C-H50C000I-90-I,218316876,369-S,1,3690056,1,,
369,20C-H50C000I-90-I,218316877,369-N,0,3690055,1,,
369,20C-H50C000I-90-I,218316878,369-S,1,3690056,1,,
103,20C-H50C000I-90-I,218316881,103-O,1,1030165,1,,
103,20C-H50C000I-90-I,218316882,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316884,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316885,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316886,103-O,1,1030165,2,,
103,20C-H50C000I-90-I,218316887,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316888,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316889,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316890,103-E,0,1030163,1,,
103,20C-H50C000I-90-I,218316891,103-E,0,1030163,2,,
103,20C-H50C000I-90-I,218316893,103-O,1,1030165,2,,
105,20C-H50C000I-90-I,218316896,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316897,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316899,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316900,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316902,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316903,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316905,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316906,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316908,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316911,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316912,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316913,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316915,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316918,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316919,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316921,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316923,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316925,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316926,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316928,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316929,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316931,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316932,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316934,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316936,105-O,1,1050147,1,,
105,20C-H50C000I-90-I,218316939,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316940,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316942,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316943,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316945,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316946,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316947,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316949,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316951,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316953,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316955,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316957,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316958,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316960,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316961,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316962,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316963,105-E,0,1050144,1,,
105,20C-H50C000I-90-I,218316964,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316966,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316967,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316969,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316970,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316972,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316973,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316975,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316976,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316978,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316979,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316980,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316983,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316984,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316986,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316988,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316989,105-E,0,1050144,2,,
105,20C-H50C000I-90-I,218316991,105-O,1,1050147,2,,
105,20C-H50C000I-90-I,218316993,105-O,1,1050147,2,,
162,20C-H50C000I-90-I,218316995,162-O,1,1620097,2,,
162,20C-H50C000I-90-I,218316996,162-E,0,1620098,2,,
371,20C-H50C000I-90-I,218316999,371-S,1,3710192,2,,
371,20C-H50C000I-90-I,218317000,371-N,0,3710186,2,,
371,20C-H50C000I-90-I,218317001,371-N,0,3710186,2,,
105,20C-H50C000I-90-I,218317004,105-E,0,1050144,1,,
